CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL
"51009",51009C091,"65",HAIE DES CHEVAUX
"51009",51009C192,"198",MONT DES GROSEILLIERS
"51009",51009ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"51012",5101211PQ,"10",SAINT-JACQUES
"51012",51012A001,"980",BRUGELETTE-CENTRE
"51012",51012A01-,"167",BOLLIGNIES
"51012",51012A02-,"124",CHAUSSEE DE MONS
"51012",51012A032,"300",CARMES
"51012",51012A082,"51",GABRIELLE PETIT-CROIX DU CADET
"51012",51012A091,"80",FERSEGNIES
"51012",51012B00-,"324",GAGES-CENTRE
"51012",51012B0PP,"52",ANCHAIN
"51012",51012C00-,"260",CAMBRON - CASTEAU - CENTRE
"51012",51012C082,"9",CROIX SAINT-GHISLAIN
"51012",51012C0PN,"23",PARADISIO
"51012","51012D000","371",MEVERGNIES-CENTRE
"51012",51012D09-,"36",ANCIENNES CARRIERES
"51012",51012D11-,"117",LES TRIEUX
"51012",51012D1PN,"47",PATARD
"51012","51012E000","331",ATTRE-CENTRE
"51012",51012E01-,"175",ATTRE-CENTRE NORDRD
"51012",51012E0PP,"229",SAINT-MARTIN
"51012",51012ZZZZ,"6",NIET TE LOKALISEREN IN EEN SECTOR
"51014",5101410PQ,"0",CHEMIN DU BORAIN
"51014",51014A001,"1109",CHIEVRES-CENTRE
"51014",51014A010,"31",FERME GOSSUIN
"51014",51014A022,"554",ARBRE SAINT-ELOI
"51014",51014A091,"63",AERODROME
"51014",51014A092,"120",HORIME
"51014",51014A0PN,"147",LA PONNERIE
"51014",51014A10-,"1123",VAUDIGNIES - CENTRE
"51014",51014A183,"69",BOIS DE VILLE
"51014",51014A191,"165",VAUDIGNIES - HAB. DISPERSEES
"51014",51014B002,"45",TONGRE-SAINT-MARTIN-CENTRE
"51014",51014B091,"84",TONGRE-SAINT-MARTIN-HAB. DISP.
"51014",51014B19-,"45",AU VERT BUISSON
"51014",51014C00-,"365",LADEUZE-CENTRE
"51014",51014C082,"184",AUNOI MARLIERE
"51014",51014C091,"80",DENDRE RIVE DROITE-HAB. DISP.
"51014",51014C101,"293",LE HAMEAU
"51014",51014C182,"17",TIRIPRE
"51014",51014C19-,"152",HUISSIGNIES - STATION
"51014",51014D00-,"207",GROSAGE-CENTRE
"51014",51014D09-,"61",GROSAGE-HABITATIONS DISPERSEES
"51014",51014D19-,"97",ROUMONT
"51014","51014E001","476",HUISSIGNIES-CENTRE
"51014","51014E012","752",LE BAS TRIEUX
"51014",51014E09-,"78",HUISSIGNIES-HABITATIONS DISP.
"51014",51014F00-,"448",TONGRE-NOTRE-DAME-CENTRE
"51014",51014F0PN,"88",LE GASTIER
"51014",51014F1PN,"88",HAMEAU DU JARDIN
"51014",51014ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"51017",51017A00-,"1229",ELLEZELLES-CENTRE
"51017",51017A01-,"176",BRUYERE
"51017",51017A082,"941",CRIMONT
"51017",51017A091,"132",ELLEZELLES - HAB. DISP. - EST
"51017",51017A180,"743",MONT D'ELLEZELLES
"51017",51017A182,"52",BREUCQ
"51017",51017A191,"185",QUATRE VENTS
"51017",51017A210,"181",GRAND-MONCHAUT
"51017",51017A280,"248",PLACE A L'AULNOIT
"51017",51017A290,"269",CHENE SAINT-PIERRE- BOIS D'HUBERMONT
"51017",51017B00-,"237",WODECQ-CENTRE
"51017",51017B010,"180",VIEUX MOULIN
"51017",51017B082,"137",PARADIS
"51017",51017B091,"833",WODECQ-HABITATIONS DISPERSEES
"51017",51017C00-,"239",LAHAMAIDE-CENTRE
"51017",51017C09-,"40",LAHAMAIDE - HABIT. DISP. - EST
"51017",51017C19-,"182",CAMBRON - ROME
"51017",51017ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"51019",51019A001,"1522",FLOBECQ-CENTRE
"51019",51019A012,"74",MARAIS A L'EAU
"51019",51019A08-,"478",POTTEREE - AUBECQ - AULNOIT
"51019",51019A099,"306",POURRI - BRUYERE - LA PLANCHE
"51019",51019A19-,"275",QUENEAU - BOUDENGHIEN
"51019",51019A20-,"167",LA HOUPPE-CHAUSSEE-CAPELETTE
"51019",51019A29-,"52",LA HOUPPE - BOIS
"51019",51019A30-,"317",BOIS SAINTE-ANNE - HURDUMONT
"51019",51019A39-,"244",MONT DE RHODES - MOTTE - LOUVIERE - PLACHETTES - LUMEN
"51019",51019ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"51065",51065A001,"1209",FRASNES-LEZ-BUISSENAL-CENTRE
"51065",51065A012,"283",RESIDENCE D'HERGIES
"51065",51065A023,"384",FAVARTE
"51065",51065A032,"20",SUCRERIE
"51065",51065A034,"79",ROUTE DE TOURNAI
"51065",51065A08-,"602",LES MONTS - PIRONCHE
"51065",51065A091,"482",MARTIMONT - CROISETTE
"51065",51065B00-,"273",OEUDEGHIEN-CENTRE
"51065",51065B09-,"533",OEUDEGHIEN-HABITATIONS DISP.
"51065",51065C000,"112",BUISSENAL - PLACE
"51065",51065C010,"132",SAULE PENDU
"51065",51065C08-,"70",PIRONCHE - CLOUCHE - BAS PRES
"51065",51065C09-,"205",BUISSENAL-HABITATIONS DISP.
"51065","51065D000","179",MOUSTIER-CENTRE
"51065",51065D08-,"272",ALLY - BAS-MARAIS - LES COMMUNES - DREVE
"51065","51065D090","128",FEUILLEES- FORESTEAU- BREUCHS- BERCEAU - ROUTE D'ATH
"51065","51065D190","137",COGUEREAUMONT
"51065","51065E000","126",HACQUEGNIES-CENTRE
"51065","51065E002","55",LONG SAULE
"51065","51065E080","63",FECHEU - CHAUSSEE DE RENAIX
"51065","51065E091","188",LES BLANCS ARBRE - MONCEAU - ROBERTPRE
"51065",51065F00-,"128",HERQUEGIES-CENTRE
"51065",51065F09-,"159",HERQUEGIES-HABITATIONS DISP.
"51065",51065G00-,"180",MONTROEUL-AU-BOIS- CENTRE
"51065",51065G08-,"107",CHAUSSEE - HAB. DISP. NORD
"51065",51065G09-,"252",CHAUSSEE - HAB. DISP. SUD
"51065",51065H00-,"73",FOREST-CENTRE
"51065",51065H082,"141",BAS FOREST
"51065",51065H091,"128",HAUT FOREST
"51065",51065J00-,"365",ANVAING-CENTRE
"51065",51065J010,"205",ANVAING - STATION
"51065",51065J082,"34",HAMEAU D'OUTRE ET GRAND COURBE
"51065",51065J091,"479",CARNOI-DELBART-PETITE COURBE
"51065",51065J190,"88",ELLIGNIES
"51065",51065K000,"84",CORDES-CENTRE
"51065",51065K09-,"98",CORDES-HABITATIONS DISPERSEES
"51065",51065L000,"105",ARC-CENTRE
"51065",51065L09-,"345",ARC-HABITATIONS DISPERSEES
"51065",51065L10-,"117",AINIERES-CENTRE
"51065",51065L19-,"78",AINIERES-HABITATIONS DISP.
"51065",51065M001,"274",WATTRIPONT-CENTRE
"51065",51065M092,"25",WATTRIPONT - HABITATIONS DISP.
"51065",51065N00-,"158",DERGNEAU-CENTRE
"51065",51065N002,"70",DERGNEAU-NORD
"51065",51065N091,"230",BEAUVOLERS - LABLEAU
"51065",51065N199,"549",DERGNEAU - STATION - FRANCHETERRE - GRAND CANTON
"51065",51065P00-,"311",SAINT-SAUVEUR-CENTRE
"51065",51065P002,"359",SAINT-SAUVEUR-CENTRE-EXTENTION
"51065",51065P083,"54",LES MONTS
"51065",51065P091,"322",SAINT-SAUVEUR - HAB. DISP.
"51065",51065P19-,"469",GARCEAU - DURENNE
"51065",51065P29-,"355",LES HAUTS
"51065",51065ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"51067",55010A00-,"831",ENGHIEN-CENTRE
"51067",55010A01-,"325",PARC
"51067",55010A02-,"617",ENGHIEN-CENTRE SUD-OUEST
"51067",55010A03-,"1344",ENGHIEN-CENTRE NORD
"51067",55010A04-,"523",ENGHIEN-CENTRE EST
"51067",55010A05-,"320",COLLEGE SAINT-AUGUSTIN
"51067",55010B00-,"602",MARCQ-CENTRE
"51067",55010B01-,"129",LA ROUGE - CHAUSSEE D'ATH
"51067",55010B022,"984",CHAMP D'ENGHIEN
"51067",55010B083,"607",RUE BELLE
"51067",55010B091,"142",MARCQ-HABITATIONS DISPERSEES
"51067",55010B100,"92",LABLIAU-CENTRE
"51067",55010B190,"449",LABLIAU-HABITATIONS DISPERSEES
"51067",55010B21-,"96",LA CROISETTE-CENTRE
"51067",55010B29-,"299",LA CROISETTE-HABITATIONS DISP.
"51067",55010C000,"851",PETIT-ENGHIEN - CENTRE
"51067",55010C01-,"968",CHAUSSEE D'ENGHIEN
"51067",55010C08-,"632",CARENBERG - CHAMP DE COQUIANE
"51067",55010C09-,"263",TILLEUL AU BOIS - GRAND CHAMP
"51067",55010C101,"669",PETIT-ENGHIEN-GARE SUD-VIADUC
"51067",55010C11-,"577",PETIT-ENGHIEN-GARE NORD - PUTTENBERG
"51067",55010C122,"1644",VAL LISE
"51067",55010C19-,"73",LES 7 ETOILES-WARELLES-COUCOU
"51067",55010C28-,"510",COQUIANE
"51067",55010C29-,"595",BOIS DE STRIHOUX
"51067",55010ZZZZ,"13",NIET TE LOKALISEREN IN EEN SECTOR
"51068",5503910PQ,"17",BOIS DES VALISES
"51068",55039A00-,"544",SILLY-CENTRE
"51068",55039A003,"87",DR.DUBOIS
"51068",55039A082,"214",HAMEAU D'EN HAUT
"51068",55039A0PP,"303",SILLY-HABITATIONS DISPERSEES
"51068",55039A10-,"188",SAINT-MARCOULT - CENTRE
"51068",55039A19-,"47",SAINT-MARCOULT - HAB. DISP.
"51068",55039A2PN,"463",GAMBREMONT - MAUVINAGE - BOIS DE SILLY
"51068",55039B00-,"265",HELLEBECQ-CENTRE
"51068",55039B01-,"395",STOKOI
"51068",55039B082,"221",BEAUREGARD
"51068",55039B091,"149",HELLEBECQ-HABITATIONS DISP.
"51068",55039C00-,"394",BASSILLY-CENTRE
"51068",55039C01-,"422",LA CAVEE
"51068",55039C022,"212",BEGUINAGE
"51068",55039C08-,"464",PETIT BRUXELLES - WARISSET
"51068",55039C091,"219",HOUTAING
"51068",55039C29-,"511",BOURLON
"51068","55039D000","344",HOVES-CENTRE
"51068","55039D012","660",MAIRE-BOIS
"51068","55039D091","549",HOVES-HABITATIONS DISPERSEES
"51068",55039E00-,"199",GRATY-CENTRE
"51068","55039E012","299",CULOT DU BOIS
"51068","55039E091","278",GRATY-HABITATIONS DISPERSEES
"51068",55039F00-,"347",THORICOURT-CENTRE
"51068",55039F09-,"190",THORICOURT-HABITATIONS DISP.
"51068",55039G09-,"178",FOULENG
"51068",55039H000,"75",GONDREGNIES-CENTRE
"51068",55039H09-,"142",GONDREGNIES-HABITATIONS DISP.
"51068",55039ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"51069",55023A00-,"1127",LESSINES-CENTRE
"51069",55023A011,"363",LESSINES - GARE
"51069",55023A02-,"710",LESSINES - ANCIEN ABATTOIR
"51069",55023A03-,"854",PORTE D'OGY - KENIMONT
"51069",55023A04-,"664",PORTE DE GRAMMONT
"51069",55023A052,"316",CHEMIN D'ATH
"51069",55023A072,"49",LESSINES - ZONE INDUSTRIELLE
"51069",55023A091,"310",LONGUE BORNE - LONG ROYON - ROBREUCQ
"51069",55023A10-,"1131",HOURAING
"51069",55023A19-,"83",PETIT HAMEAU
"51069",55023A20-,"1771",SAINT-ROCH
"51069",55023A21-,"1129",SARTS ET MOUPLON
"51069",55023A27-,"65",CAILLOU HUBIN - BRONCHENNE
"51069",55023B00-,"1682",DEUX-ACREN-CENTRE
"51069",55023B09-,"268",DENDRE OUEST
"51069",55023B19-,"195",BOURENG
"51069",55023B21-,"319",MARAIS
"51069",55023B29-,"431",REMINCOURT
"51069",55023B31-,"203",GLACENEE
"51069",55023B323,"607",LES SARTS
"51069",55023B372,"65",DEUX-ACREN - ZONE INDUSTRIELLE
"51069",55023B391,"87",DEUX-ACREN-HABITATIONS DISP.
"51069",55023C00-,"559",BOIS-DE-LESSINES-CENTRE
"51069",55023C012,"446",CALTIER
"51069",55023C091,"316",BOIS-DE-LESSINES - HABITATIONS DISPERSEES - EST CHATEAU
"51069",55023C172,"31",CAHO
"51069",55023C191,"261",LOGE - GAGES
"51069",55023D00-,"694",OLLIGNIES-CENTRE
"51069",55023D02-,"217",MAZENQUE
"51069",55023D03-,"303",LE PONT - LA MARAIS
"51069",55023D08-,"26",VERTE LOUCHE
"51069",55023D09-,"173",FLORBECQ
"51069",55023D18-,"161",HAMEAU D'EN HAUT
"51069",55023E00-,"544",PAPIGNIES-CENTRE
"51069",55023E0PP,"73",PAPIGNIES-HABITATIONS DISP.
"51069",55023E10-,"437",WANNEBECQ-CENTRE
"51069",55023E1PN,"232",WANNEBECQ-HABITATIONS DISP.
"51069",55023F00-,"257",OGY-CENTRE
"51069",55023F013,"171",LA BLANCHE
"51069",55023F082,"85",WARDOIS
"51069",55023F091,"217",REMENPONT
"51069",55023G00-,"339",GHOY-CENTRE
"51069",55023G09-,"703",GHOY-HABITATIONS DISPERSEES
"51069",55023ZZZZ,"8",NIET TE LOKALISEREN IN EEN SECTOR
"52010",52010A00-,"2328",CHAPELLE-LEZ-HERLAIMONT-CENTRE
"52010",52010A011,"846",PETIT-GOUY
"52010",52010A022,"560",LE NORD
"52010",52010A03-,"737",LES SAUX
"52010",52010A051,"407",LA CHAUSSEE
"52010",52010A081,"269",MARAIS-HERLAIMONT-VIVIER
"52010",52010A090,"5",MON DELVAL - CUL DE SAC
"52010",52010A10-,"654",BASCOUP
"52010",52010A19-,"215",SEC PACHI
"52010",52010A200,"300",BOIS DES MAITRES-CENTRE
"52010",52010A29-,"7",BOIS DES MAITRES - HAB. DISP.
"52010",52010A39-,"411",CLAIRE FONTAINE - COUSIS
"52010",52010A41-,"1286",RUCHE CHAPELLOISE
"52010",52010A422,"308",GRANDE CAMPAGNE
"52010",52010A51-,"975",LE CHENE
"52010",52010A522,"628",CITE REINE ASTRID
"52010",52010B00-,"872",GODARVILLE-CENTRE
"52010",52010B010,"614",GODARVILLE - CITE
"52010",52010B08-,"781",CHAMPS D'EN HAUT - ESPINETTE
"52010",52010B09-,"83",GODARVILLE - HAB. DISP.-CASTIA
"52010",52010C000,"1057",PIETON-CENTRE
"52010",52010C010,"450",LA GARE
"52010",52010C02-,"301",CITE DE LA CASE
"52010",52010C04-,"183",TRIEUX DE PIETON
"52010",52010C080,"64",CAMPAGNE DE LA CASE
"52010",52010C099,"288",CHAMPS DE LA GLORIETTE
"52010",52010C19-,"104",BOIS DES VALLEES
"52010",52010C29-,"1",PIETOCO
"52010",52010ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"52011",5201112MQ,"2",PARKING E42
"52011",52011A00-,"2920",CHARLEROI - VILLE HAUTE
"52011",52011A02-,"745",PARC REINE ASTRID
"52011",52011A031,"413",BEAUX ARTS
"52011",52011A04-,"2038",UNIVERSITE DU TRAVAIL
"52011",52011A0AR,"1259",STADE
"52011",52011A0BR,"189",SPINOIS
"52011",52011A10-,"1063",VILLE BASSE
"52011",52011A101,"91",ANCIEN PALAIS DE JUSTICE
"52011",52011A111,"102",GARE DE L'OUEST
"52011",52011A112,"692",DIGUE
"52011",52011A12-,"507",BOSQUETVILLE
"52011",52011A133,"642",RUELOUX
"52011",52011A172,"23",GARE DU SUD
"52011",52011A20-,"2163",LA BROUCHETERRE
"52011",52011A21-,"173",CAYAUDERIE
"52011",52011A222,"91",MAMBOURG
"52011",52011A301,"2651",LE FAUBOURG
"52011",52011A31-,"1100",BOIS DEL BOL
"52011",52011A322,"798","CITES """"RESIDENCES"""""
"52011",52011A333,"1355",L'ALOUETTE
"52011",52011A374,"227",ABATTOIR
"52011",52011A433,"385",VIADUC
"52011",52011B021,"1011",CENTENAIRE
"52011",52011B031,"1206",LAVIOLETTE
"52011",52011B04-,"546",PAS-LA-HAUT
"52011",52011B052,"732",SAINCTELETTEN
"52011",52011B07-,"197",ANCIEN CHARBONNAGE DE PIGES
"52011",52011B0AH,"1356",LA PLANCHE
"52011",52011B0BH,"1378",HOUSSIERE
"52011",52011B0CH,"53",ANCIENNE MIROITERIE
"52011",52011B11-,"382",CARABIN
"52011",52011B172,"18",THY-LE CHATEAU
"52011",52011B1MR,"5",CIMETIERE DE DAMPREMY
"52011",52011B1NR,"0",PROVIDENCE
"52011",52011C00-,"1608",LODELINSART-CENTRE - MARTEAU
"52011",52011C01-,"809",SAINT-ANTOINE - BON AIR
"52011",52011C03-,"169",AULNIATS
"52011",52011C09-,"87",SACRE-FRANCOIS - FOSSE
"52011",52011C0AH,"953",CHENOIS
"52011",52011C0BH,"271",WARCHAT
"52011",52011C101,"1436",COUCOU
"52011",52011C192,"47",LA LIMITE
"52011",52011C201,"1522",GROS-FAYT
"52011",52011C212,"1023",L'ETANG
"52011",52011C223,"346",SPLINTEX
"52011",52011C2MR,"163",LODELINSART-GARE
"52011",52011C2NR,"0",QUARTIER INDUSTRIEL
"52011","52011D000","1302",GILLY - VILLAGE
"52011","52011D010","942",QUARTRE BRAS
"52011",52011D02-,"1317",LE LOUVV
"52011","52011D031","1232",LES AUDUINS
"52011","52011D042","1478",HOPITAL ST JOSEPH
"52011","52011D053","874",CHANTRAINE
"52011",52011D0PR,"63",LES VIVIERS
"52011",52011D0QR,"46",FERME BLANCHE
"52011",52011D11-,"765",WARMONCEAU
"52011",52011D12-,"1716",BOIS DE LOBBES
"52011","52011D192","3",SOLEILMONT
"52011",52011D1AS,"2094",LES HAUCHIES
"52011",52011D1BS,"170",ANCIEN DISPENSAIRE
"52011",52011D1PT,"95",LES NUTONS
"52011",52011D1QT,"2",CREMATORIUM DE GILLY
"52011",52011D20-,"385",GENDARMERIE
"52011",52011D21-,"1774",LE SART CULPART
"52011","52011D221","744",CITE ARTHUR GAILLY
"52011","52011D232","74",ROND-POINT-CIMETIERE
"52011",52011D30-,"1537",SART ALLET
"52011",52011D31-,"1006",CITE GERMINAL
"52011",52011D40-,"1475",LES HAIES
"52011",52011D4AH,"647",GAZOMETRE
"52011",52011D4BH,"186",SEPT ACTIONS
"52011","52011E001","2352",MONTIGNIES-SUR-SAMBRE-CENTRE
"52011",52011E01-,"787",CENTENAIRE
"52011","52011E021","1892",LE ROCTIAU
"52011",52011E0MH,"31",FRICHE INDUSTRIELLE
"52011",52011E0NH,"4",HAINAUT-SAMBRE
"52011","52011E101","1631",LES TRIEUX
"52011","52011E112","704",LA CORDERIE
"52011","52011E123","798",YERNAUX
"52011","52011E172","74",LE POISIER
"52011",52011E1AX,"178",BOIS-MONCEU
"52011",52011E1BX,"132",GILLIEAUX
"52011","52011E201","1248",CITE SELESTAT
"52011","52011E272","13",MONTIGNIES FORMATION
"52011",52011E2AY,"624",LA CRECHE
"52011",52011E2BY,"86",L'EPINE
"52011",52011E2CZ,"252",HOPITAL STE THERESE
"52011",52011E2DZ,"62",TRIEU KAISIN-DUCHERE
"52011","52011E401","1751",OLYMPIC
"52011","52011E412","2039",CITE DE L'EUROPE
"52011",52011E50-,"1512",NEUVILLE
"52011",52011E51-,"1226",LES RECOLLETS
"52011",52011E52-,"499",NEUVILLE-CHET
"52011",52011E60-,"793",HOSPICE-DEPOT
"52011",52011F001,"1051",COUILLET-CENTRE
"52011",52011F011,"1328",LES FIESTAUX
"52011",52011F021,"749",VILLAGE
"52011",52011F032,"950",BOIS DES CLOCHES
"52011",52011F042,"1608",LA CITADELLE
"52011",52011F072,"53",HAINAUT SAMBRE
"52011",52011F0PH,"132",STATION D'EPURATION
"52011",52011F0PN,"27",CARRIERES
"52011",52011F0QH,"198",BAVERY
"52011",52011F101,"792",CITE SOLVAY
"52011",52011F112,"1333",L'AMERIQUE
"52011",52011F212,"1538",LES QUATRES BRAS
"52011",52011F2AX,"1417",TRANSVAAL
"52011",52011F2BX,"220",WARECHAS
"52011",52011G001,"1777",MARCINELLE-CENTRE
"52011",52011G011,"869",HAUCHIES
"52011",52011G021,"2176",LES GLACIERES
"52011",52011G0AX,"1237",LE TEMPLE
"52011",52011G0BX,"136",TERRAINS DE SPORT
"52011",52011G0CY,"742",CHERBOIS
"52011",52011G0DY,"64",HIERCHEUSE
"52011",52011G0ER,"255",NICAISE
"52011",52011G0MH,"381",MARCHE VESPERAL
"52011",52011G0NH,"225",SQUARE DEHONT
"52011",52011G0PR,"113",PONT DE PHILIPPEVILLE
"52011",52011G0WR,"88",PARC D'ACTIVITES ECONOMIQUES
"52011",52011G111,"1147",PARC DE LA VILLETTE
"52011",52011G122,"2286",LA BELLE VUE
"52011",52011G172,"57",ATELIER ACEC-THY
"52011",52011G1AS,"1327",LA VILLETTE
"52011",52011G1BS,"155",CHANTIER LIXON
"52011",52011G201,"1136",QUARTIER DU XII
"52011",52011G211,"1002",LES CHENEVIERES
"52011",52011G221,"1801",CITE PARC
"52011",52011G232,"1166",CITE EMPAIN
"52011",52011G242,"290",LA FERME BAL
"52011",52011G253,"344",CERISIER
"52011",52011G291,"228",LA TOMBE
"52011",52011G302,"133",QUARTIER LAGRANGE
"52011",52011G39-,"4",LA BRUYERE - BOIS
"52011",52011G3AZ,"1223",LES HAIES
"52011",52011G3BZ,"234",LA BABOTTERIE
"52011",52011G3CG,"662",HUBLINBU
"52011",52011G3DG,"47",RUE DU BOIS
"52011",52011G412,"449",LES CLOSIERES
"52011",52011G511,"536",SART-SAINT-NICOLAS
"52011",52011G522,"321",CHAMP DE COURSE
"52011",52011G5AN,"947",LA BRUYERE (RESIDENCE)
"52011",52011H001,"1306",MONT-SUR-MARCHIENNE
"52011",52011H012,"393",HAIES DES TIENNES
"52011",52011H021,"342",FORET
"52011",52011H030,"998",BRUN-CHENE - LES MARLERES
"52011",52011H04-,"957",LE MORIA
"52011",52011H05-,"153",PONT-A-NOLE
"52011",52011H072,"77",BEAU SART
"52011",52011H10-,"1249",BEAU-SITE - MAYEURI
"52011",52011H20-,"712",HAIES - GERMAINE - AIREMONT
"52011",52011H212,"551",LES HAIES
"52011",52011H223,"1136",TRY DU SCOUF
"52011",52011H234,"473",LES SABLIERES
"52011",52011H281,"5",ROCHER LOMBOT
"52011",52011H295,"34",LE GADIN
"52011",52011H312,"158",LA SAMBRE
"52011",52011H3MR,"6",SAMBRE
"52011",52011H3NR,"88",ZONE
"52011",52011H401,"874",LES GONCERIES
"52011",52011H412,"1184",CITE EUROPE
"52011",52011H432,"366",MON LOGIS
"52011",52011H4AH,"1404",LUTIA
"52011",52011H4BH,"117",CENTENAIRE
"52011",52011H59-,"8",MAGNEROULLE
"52011",52011J00-,"1033",MARCHIENNE-AU-PONT-CENTRE
"52011",52011J01-,"1678",ROND-POINT
"52011",52011J02-,"908",ZONE
"52011",52011J07-,"7",SAINT-MARTIN
"52011",52011J10-,"1519",MATADI
"52011",52011J11-,"436",CITE DU NORD
"52011",52011J122,"757",LE SPIGNAT
"52011",52011J191,"13",SITE ALLARD
"52011",52011J201,"1389",MARCHIENNE ETAT
"52011",52011J272,"84",GOFFART
"52011",52011J30-,"896",MARCHIENNE EST
"52011",52011J3MH,"131",FABRIQUE DE FER
"52011",52011J3NH,"41",TECHNOPOLE RENAISSANCE VILLETTE
"52011",52011J401,"936",DOCHERIE - SAINT-PIERRE
"52011",52011J411,"1078",CITE DES ACCACIAS
"52011",52011J42-,"1159",BOUGNOU
"52011",52011J432,"1234",QUARTIER ST CHARLES
"52011",52011J442,"902",FOND SUZANNE
"52011",52011J452,"306",TROISIEME ECLUSE
"52011",52011J491,"4",TERRIL SAINT-CHARLES
"52011",52011J57-,"498",LA PROVIDENCE
"52011",52011K00-,"995",MONCEAU SUR SAMBRE-CENTRE
"52011",52011K011,"636",ST FIACRE
"52011",52011K031,"514",LES PIGES
"52011",52011K041,"645",BARBIEUX
"52011",52011K051,"422",RUAU
"52011",52011K052,"1151",CALVAIRE
"52011",52011K082,"0",PARC
"52011",52011K0AH,"576",TROU BARBEAU
"52011",52011K0BH,"327",SCAPEE
"52011",52011K0MX,"38",ZONES INDUSTRIELLES
"52011",52011K0NX,"361",CITE ATELIERS GERMAIN
"52011",52011K0PY,"128",FOSSE DU BOIS
"52011",52011K0QY,"101",MONCEAU NORD
"52011",52011K102,"954",HAMEAU
"52011",52011K1PZ,"15",BOIS DU HAMEAU-JAMBE DE BOIS
"52011",52011K1QZ,"11",ANCIENNES FORGES
"52011",52011K202,"1369",GRANDS TRIEUX
"52011",52011K212,"511",CITE MALGHEM
"52011",52011K2MR,"89",MONCEAU FORMATION
"52011",52011K2NR,"22",LAMINOIRS DU RUAU
"52011",52011K3AG,"557",LE HAN
"52011",52011K3BG,"323",CIMETIERE DE MONCEAU
"52011",52011L001,"703",GOUTROUX-CENTRE - AMERIQUE
"52011",52011L010,"618",CITE - TERRIENNE
"52011",52011L022,"328",CITE LE FOYER
"52011",52011L090,"45",GOUTROUX-HABITATIONS DISP.
"52011",52011L101,"613",LA BRETAGNE - PONT-A-VACHES
"52011",52011L112,"644",CITE CHARBONNAGE
"52011",52011M00-,"1384",ROUX-CENTRE
"52011",52011M01-,"681",CITE ROVIENNE ET TERRIENNE
"52011",52011M02-,"984",WILBEAUROUX
"52011",52011M04-,"838",CITE DE LA LACHE
"52011",52011M052,"122",CENTRE CANAL
"52011",52011M081,"41",GARE DE FORMATION - INDONSART
"52011",52011M0MH,"42",RUE LATERALE
"52011",52011M0NH,"37",SOUS-LE-BOIS
"52011",52011M0WH,"27",GLAVERBEL
"52011",52011M10-,"1536",AISELIES - LORRAINE
"52011",52011M111,"1369",BASSEE - LE MAUGY
"52011",52011M172,"29",L'ECLUSE
"52011",52011M201,"997",HUBES
"52011",52011M212,"398",CITE DE LA PAIX
"52011",52011M312,"419",LE MARTINET
"52011",52011N00-,"514",JUMET - CHEF-LIEU
"52011",52011N01-,"1393",SAINT-GHISLAIN
"52011",52011N020,"480",BELLE VUE
"52011",52011N03-,"1358",LA BRULOTTE - ST JUNIEU
"52011",52011N04-,"231",LE CAROSSE
"52011",52011N101,"2264",GOHISSART - LA QUAIRELLE
"52011",52011N112,"1162",LOOS
"52011",52011N121,"1163",LA COPIE
"52011",52011N132,"1044",BAYEMONT
"52011",52011N151,"1763",LA COUPE
"52011",52011N20-,"1545",HOUBOIS - CENTRE
"52011",52011N22-,"706",ALTREE
"52011",52011N23-,"842",HOUBOIS - ETOILE
"52011",52011N2MH,"11",ZONING INDUSTRIEL
"52011",52011N2NH,"52",PHILOSOPHE
"52011",52011N30-,"1908",LES HAMENDES
"52011",52011N3AH,"234",BOIS  NOEL
"52011",52011N3BH,"59",TRIANOY
"52011",52011N41-,"448",SART LES MOINES
"52011",52011N501,"1449",JUMET STATION
"52011",52011N512,"776",CHAUDMONDEAU - FORBEL
"52011",52011N52-,"1625",CARREFOUR PUISSANT
"52011",52011N60-,"2034",HEIGNE
"52011",52011N622,"550",WATTELAR
"52011",52011N6AX,"734",LA BRUHAUTE
"52011",52011N6BX,"114",GLANE
"52011",52011P00-,"701",GOSSELIES-CENTRE
"52011",52011P01-,"1473",CALVAIRE
"52011",52011P02-,"1059",GOSSELIES - GARE
"52011",52011P03-,"1011",FAUBOURG DE CHARLEROI
"52011",52011P041,"533",CHAUSSEE DE COURCELLES
"52011",52011P07-,"180",QUARTIER INDUSTRIEL DE LA GARE
"52011",52011P100,"1115",FAUBOURG DE BRUXELLES
"52011",52011P111,"1732",ROUTE DE NIVELLES
"52011",52011P122,"436",LES AGASSES - MARLAIRES
"52011",52011P172,"11",PIERSOULX
"52011",52011P19-,"167",ROBESSE
"52011",52011P273,"0",AERODROME
"52011",52011P2PN,"190",CHAMPS DE WAYAU
"52011",52011P2QN,"0",AEROPOLE
"52011",52011P31-,"203",L'ESCAILLE
"52011",52011P322,"875",SART-LES MOINES
"52011",52011P381,"18",TREVIEUSART
"52011",52011P41-,"347",CHARNUES
